USER,COURSE_ID,SCORE
1643210,excourse73,30.0
1643210,SC0103EN,30.0
1643210,TMP0105EN,30.0
1643210,BD0141EN,24.0
1643210,GPXX097UEN,24.0
1643210,BD0145EN,24.0
1643210,BD0115EN,24.0
1643210,DB0151EN,24.0
1643210,excourse70,24.0
1643210,GPXX0M6UEN,24.0
1643210,excourse42,24.0
1643210,excourse10,24.0
1643210,excourse71,24.0
1643210,BD0143EN,24.0
1643210,excourse05,24.0
1643210,excourse31,24.0
1643210,excourse03,24.0
1646441,SW0201EN,18.0
1646441,GPXX04V3EN,15.0
1646441,CC0150EN,15.0
1646441,excourse43,15.0
1646441,CO0301EN,15.0
1646441,excourse44,15.0
1646441,CC0210EN,15.0
1646441,HCC104EN,15.0
1646441,CO0401EN,15.0
1646441,SECM03EN,15.0
1646441,GPXX0D14EN,12.0
1646441,GPXX07UGEN,9.0
1646441,SC0101EN,9.0
1646441,GPXX0QU9EN,9.0
1646441,excourse93,9.0
1646441,GPXX0M7ZEN,9.0
1646441,GPXX0QTEEN,9.0
1646441,LB0107ENv1,9.0
1646441,EE0101EN,9.0
1646441,LB0103ENv1,9.0
1648099,CC0250EN,2.0
1648099,excourse30,2.0
1648099,SECM03EN,2.0
1648099,GPXX0TY1EN,2.0
1648099,GPXX0T3CEN,2.0
1648099,SW0201EN,2.0
1648099,SW0101EN,2.0
1648099,excourse44,2.0
1648099,excourse43,2.0
1648099,WA0101EN,2.0
1648099,CO0401EN,2.0
1648099,GPXX04V3EN,2.0
1648099,excourse31,2.0
1648099,excourse29,2.0
1648099,CO0301EN,2.0
1648099,excourse28,2.0
1648099,excourse27,2.0
1648099,excourse26,2.0
1648099,excourse25,2.0
1648099,excourse24,2.0
1649175,excourse04,12.0
1649175,excourse06,12.0
1649175,DS0201EN,12.0
1649175,GPXX0PG8EN,9.0
1649175,excourse43,9.0
1649175,excourse62,9.0
1649175,RP0101EN,9.0
1649175,GPXX0IBEN,9.0
1649175,PY0101EN,9.0
1649175,TMP0106,9.0
1649175,GPXX0KY1EN,9.0
1649175,CO0401EN,9.0
1649175,ML0122ENv1,9.0
1649175,BD0151EN,9.0
1649175,excourse44,9.0
1649175,TA0106EN,9.0
1649175,excourse64,9.0
1649175,TMP107,9.0
1649175,GPXX01DCEN,9.0
1649175,GPXX0ZMZEN,9.0
1650969,ML0122EN,18.0
1650969,excourse22,18.0
1650969,ML0101EN,18.0
1650969,excourse21,18.0
1650969,excourse62,15.0
1650969,TMP107,15.0
1650969,TA0106EN,15.0
1650969,DX0108EN,15.0
1650969,PA0107EN,12.0
1650969,GPXX04P5EN,12.0
1650969,DS0201EN,12.0
1650969,excourse04,12.0
1650969,PA0103EN,12.0
1650969,excourse06,12.0
1650969,GPXX0ZMZEN,12.0
1650969,GPXX0KHHEN,12.0
1650969,ML0122ENv1,12.0
1650969,BD0151EN,12.0
1650969,GPXX01DCEN,12.0
1650969,PA0101EN,12.0
1655079,excourse21,30.0
1655079,ML0122EN,30.0
1655079,excourse22,30.0
1655079,GPXX0IBEN,30.0
1655079,ML0101EN,30.0
1655079,excourse36,24.0
1655079,excourse23,24.0
1655079,GPXX0Q8AEN,24.0
1655079,GPXX0KY1EN,24.0
1655079,excourse62,24.0
1655079,TMP107,24.0
1655079,excourse65,24.0
1655079,excourse38,24.0
1655079,GPXX0PG8EN,24.0
1655079,excourse20,24.0
1655079,DX0108EN,24.0
1655079,RP0105EN,21.0
1655079,GPXX0YMEEN,18.0
1655079,excourse12,18.0
1655079,GPXX04P5EN,18.0
1656151,ML0122EN,21.0
1656151,excourse22,21.0
1656151,ML0101EN,21.0
1656151,excourse21,21.0
1656151,PY0101EN,18.0
1656151,DX0108EN,18.0
1656151,excourse62,18.0
1656151,TMP107,18.0
1656151,GPXX0IBEN,18.0
1656151,excourse38,15.0
1656151,GPXX0PG8EN,15.0
1656151,excourse20,15.0
1656151,excourse65,15.0
1656151,GPXX0Q8AEN,15.0
1656151,GPXX0KY1EN,15.0
1656151,excourse23,15.0
1656151,TA0106EN,15.0
1656151,excourse36,15.0
1656151,excourse12,12.0
1656151,excourse06,12.0
1657304,ML0101EN,27.0
1657304,ML0122EN,27.0
1657304,excourse21,27.0
1657304,excourse22,27.0
1657304,TMP107,24.0
1657304,excourse62,24.0
1657304,DX0108EN,24.0
1657304,GPXX0IBEN,21.0
1657304,GPXX0Q8AEN,18.0
1657304,GPXX0PG8EN,18.0
1657304,excourse65,18.0
1657304,excourse23,18.0
1657304,excourse20,18.0
1657304,excourse36,18.0
1657304,excourse38,18.0
1657304,GPXX0KY1EN,18.0
1657304,GPXX0ZMZEN,15.0
1657304,PA0103EN,15.0
1657304,BD0151EN,15.0
1657304,TA0106EN,15.0
1658021,excourse31,36.0
1658021,excourse43,30.0
1658021,excourse44,30.0
1658021,GPXX0TY1EN,27.0
1658021,RP0105EN,27.0
1658021,BD0212EN,27.0
1658021,excourse72,27.0
1658021,excourse73,27.0
1658021,GPXX04V3EN,27.0
1658021,TMP0105EN,27.0
1658021,SC0103EN,27.0
1658021,SW0101EN,27.0
1658021,SW0201EN,27.0
1658021,BD0131EN,24.0
1658021,DB0151EN,24.0
1658021,SECM03EN,24.0
1658021,BD0141EN,24.0
1658021,BD0143EN,24.0
1658021,GPXX0LLEEN,24.0
1658021,BD0137EN,24.0
1658936,GPXX0IBEN,45.0
1658936,ML0122EN,39.0
1658936,ML0101EN,39.0
1658936,TA0106EN,39.0
1658936,excourse21,39.0
1658936,excourse22,39.0
1658936,PA0103EN,36.0
1658936,GPXX0KHHEN,36.0
1658936,GPXX0ZMZEN,36.0
1658936,GPXX01DCEN,36.0
1658936,BD0151EN,36.0
1658936,ML0122ENv1,36.0
1658936,PA0107EN,36.0
1658936,GPXX04P5EN,36.0
1658936,SW0201EN,33.0
1658936,SW0101EN,33.0
1658936,excourse40,30.0
1658936,GPXX0D14EN,30.0
1658936,excourse35,30.0
1658936,TMP0101EN,30.0
1660009,ML0122ENv3,2.0
1660009,excourse49,2.0
1660009,GPXX04XJEN,2.0
1660009,GPXX01DCEN,2.0
1660009,GPXX048OEN,2.0
1660009,ML0111EN,2.0
1660009,TA0106EN,2.0
1660009,ML0122ENv1,2.0
1660009,DW0101EN,2.0
1660009,TMP0101EN,2.0
1660009,excourse21,2.0
1660009,excourse22,2.0
1660009,SW0101EN,2.0
1660009,GPXX0BUBEN,2.0
1660009,SW0201EN,2.0
1660009,TA0105,2.0
1660009,GPXX0IBEN,2.0
1660009,excourse35,2.0
1660009,excourse40,2.0
1660009,PA0107EN,2.0
1662401,GPXX0D14EN,18.0
1662401,ML0122EN,15.0
1662401,GPXX04V3EN,15.0
1662401,excourse21,15.0
1662401,ML0101EN,15.0
1662401,excourse22,15.0
1662401,SW0201EN,12.0
1662401,SW0101EN,12.0
1662401,GPXX0ZG0EN,12.0
1662401,GPXX0ADEN,12.0
1662401,CC0150EN,12.0
1662401,GPXX0G31EN,12.0
1662401,GPXX0G81EN,12.0
1662401,BD0123EN,12.0
1662401,GPXX0RL8EN,12.0
1662401,LB0101ENv1,12.0
1662401,GPXX0UMSEN,12.0
1662401,DX0108EN,12.0
1662401,excourse92,12.0
1662401,LB0103ENv1,12.0
1664399,SW0201EN,15.0
1664399,ML0122EN,15.0
1664399,excourse21,15.0
1664399,excourse22,15.0
1664399,ML0101EN,15.0
1664399,ML0122ENv1,12.0
1664399,PA0103EN,12.0
1664399,GPXX04V3EN,12.0
1664399,DS0201EN,12.0
1664399,PA0101EN,12.0
1664399,PA0107EN,12.0
1664399,GPXX0IBEN,12.0
1664399,GPXX0D14EN,12.0
1664399,GPXX0ZMZEN,12.0
1664399,GPXX01DCEN,12.0
1664399,TA0106EN,12.0
1664399,BD0151EN,12.0
1664399,GPXX04P5EN,12.0
1664399,GPXX0KHHEN,12.0
1664399,GPXX0YMEEN,9.0
1665194,excourse72,27.0
1665194,RP0105EN,27.0
1665194,SC0103EN,27.0
1665194,TMP0105EN,27.0
1665194,BD0212EN,27.0
1665194,excourse73,27.0
1665194,BD0145EN,24.0
1665194,BD0131EN,24.0
1665194,BD0121EN,24.0
1665194,excourse10,24.0
1665194,excourse42,24.0
1665194,GPXX0M6UEN,24.0
1665194,GPXX097UEN,24.0
1665194,excourse03,24.0
1665194,excourse70,24.0
1665194,excourse71,24.0
1665194,excourse05,24.0
1665194,BD0115EN,24.0
1665194,BD0141EN,24.0
1665194,DB0151EN,24.0
1667543,excourse31,18.0
1667543,GPXX0T3CEN,15.0
1667543,SW0201EN,15.0
1667543,GPXX0LLEEN,15.0
1667543,SW0101EN,15.0
1667543,CC0271EN,15.0
1667543,GPXX0TY1EN,15.0
1667543,HCC104EN,12.0
1667543,CC0150EN,12.0
1667543,SECM03EN,12.0
1667543,excourse43,12.0
1667543,excourse44,12.0
1667543,CO0401EN,12.0
1667543,CO0301EN,12.0
1667543,GPXX04V3EN,12.0
1667543,BD0141EN,9.0
1667543,WA0101EN,9.0
1667543,BD0143EN,9.0
1667543,GPXX0G31EN,9.0
1667543,excourse42,9.0
1669680,excourse43,45.0
1669680,excourse44,45.0
1669680,CO0401EN,45.0
1669680,CC0150EN,42.0
1669680,HCC104EN,39.0
1669680,GPXX04V3EN,39.0
1669680,SW0101EN,39.0
1669680,SECM03EN,39.0
1669680,SW0201EN,39.0
1669680,excourse31,36.0
1669680,BD0123EN,33.0
1669680,DE0205EN,33.0
1669680,BD0135EN,33.0
1669680,GPXX0TY1EN,33.0
1669680,GPXX0G31EN,33.0
1669680,BD0137EN,33.0
1669680,CC0271EN,30.0
1669680,GPXX0T3CEN,30.0
1669680,GPXX0LLEEN,30.0
1669680,COM001EN,27.0
1669829,SW0201EN,18.0
1669829,GPXX0D14EN,15.0
1669829,GPXX04V3EN,15.0
1669829,excourse21,12.0
1669829,excourse22,12.0
1669829,ML0101EN,12.0
1669829,HCC104EN,12.0
1669829,CC0150EN,12.0
1669829,CC0210EN,12.0
1669829,CO0401EN,12.0
1669829,SECM03EN,12.0
1669829,excourse44,12.0
1669829,excourse43,12.0
1669829,CO0301EN,12.0
1669829,ML0122EN,12.0
1669829,GPXX0ZMZEN,9.0
1669829,GPXX0IBEN,9.0
1669829,GPXX01DCEN,9.0
1669829,TA0106EN,9.0
1669829,BD0151EN,9.0
1672648,excourse21,33.0
1672648,ML0122EN,33.0
1672648,excourse22,33.0
1672648,ML0101EN,33.0
1672648,GPXX0D14EN,30.0
1672648,excourse49,27.0
1672648,GPXX0IBEN,27.0
1672648,GPXX0YMEEN,27.0
1672648,SW0201EN,24.0
1672648,excourse54,21.0
1672648,excourse35,21.0
1672648,TA0106EN,21.0
1672648,GPXX01DCEN,21.0
1672648,TMP0101EN,21.0
1672648,excourse40,21.0
1672648,ML0122ENv1,21.0
1672648,GPXX04P5EN,21.0
1672648,BD0151EN,21.0
1672648,GPXX0KHHEN,21.0
1672648,GPXX04V3EN,21.0
1675314,GPXX0PG8EN,12.0
1675314,excourse65,12.0
1675314,GPXX0IBEN,12.0
1675314,excourse06,12.0
1675314,excourse04,12.0
1675314,TA0106EN,12.0
1675314,GPXX0KY1EN,12.0
1675314,RP0101EN,9.0
1675314,PA0103EN,9.0
1675314,TMP0105EN,9.0
1675314,PA0107EN,9.0
1675314,excourse22,9.0
1675314,excourse21,9.0
1675314,BD0212EN,9.0
1675314,SC0103EN,9.0
1675314,SC0105EN,9.0
1675314,PY0101EN,9.0
1675314,DX0108EN,9.0
1675314,ML0122ENv1,9.0
1675314,BD0151EN,9.0
1676221,excourse65,27.0
1676221,GPXX0PG8EN,27.0
1676221,GPXX0KY1EN,27.0
1676221,GPXX0IBEN,27.0
1676221,GPXX0Q8AEN,24.0
1676221,excourse20,24.0
1676221,excourse23,24.0
1676221,excourse36,24.0
1676221,excourse38,24.0
1676221,excourse22,21.0
1676221,excourse21,21.0
1676221,TMP107,21.0
1676221,excourse62,21.0
1676221,ML0101EN,21.0
1676221,ML0122EN,21.0
1676221,DX0108EN,21.0
1676221,WA0101EN,18.0
1676221,GPXX04V3EN,18.0
1676221,excourse84,18.0
1676221,excourse37,18.0
1676451,TA0106EN,21.0
1676451,DS0201EN,18.0
1676451,excourse04,18.0
1676451,excourse21,18.0
1676451,excourse31,18.0
1676451,excourse22,18.0
1676451,excourse06,18.0
1676451,ML0101EN,18.0
1676451,RP0105EN,18.0
1676451,GPXX0IBEN,18.0
1676451,ML0122EN,18.0
1676451,PA0107EN,15.0
1676451,TMP0105EN,15.0
1676451,GPXX0TY1EN,15.0
1676451,BC0202EN,15.0
1676451,GPXX0ZMZEN,15.0
1676451,SC0103EN,15.0
1676451,excourse62,15.0
1676451,excourse65,15.0
1676451,GPXX0KY1EN,15.0
1679018,excourse43,21.0
1679018,CC0150EN,21.0
1679018,CO0401EN,21.0
1679018,GPXX04V3EN,21.0
1679018,GPXX0D14EN,21.0
1679018,excourse44,21.0
1679018,LB0103ENv1,18.0
1679018,GPXX0ADEN,18.0
1679018,GPXX0G81EN,18.0
1679018,GPXX0RL8EN,18.0
1679018,CO0193EN,18.0
1679018,GPXX0UMSEN,18.0
1679018,excourse92,18.0
1679018,excourse93,18.0
1679018,COM001EN,18.0
1679018,GPXX0HAAEN,18.0
1679018,SW0101EN,18.0
1679018,SW0201EN,18.0
1679018,OS0101EN,18.0
1679018,GPXX0SDXEN,18.0
1687045,excourse62,15.0
1687045,excourse20,15.0
1687045,ML0122EN,15.0
1687045,DX0108EN,15.0
1687045,excourse38,15.0
1687045,GPXX0Q8AEN,15.0
1687045,TMP107,15.0
1687045,excourse36,15.0
1687045,ML0101EN,15.0
1687045,excourse23,15.0
1687045,excourse22,15.0
1687045,excourse21,15.0
1687045,excourse65,12.0
1687045,TMP0105EN,12.0
1687045,excourse72,12.0
1687045,excourse73,12.0
1687045,SC0103EN,12.0
1687045,excourse12,12.0
1687045,GPXX0IBEN,12.0
1687045,GPXX0PG8EN,12.0
1688004,SW0201EN,2.0
1688004,excourse30,2.0
1688004,GPXX0TY1EN,2.0
1688004,HCC104EN,2.0
1688004,excourse25,2.0
1688004,CO0301EN,2.0
1688004,CL0101EN,2.0
1688004,excourse26,2.0
1688004,excourse27,2.0
1688004,excourse28,2.0
1688004,excourse29,2.0
1688004,excourse31,2.0
1688004,DS0201EN,2.0
1688004,SECM03EN,2.0
1688004,GPXX04V3EN,2.0
1688004,CO0401EN,2.0
1688004,WA0101EN,2.0
1688004,CC0101EN,2.0
1688004,GPXX0T3CEN,2.0
1688004,CC0103EN,2.0
1688159,CC0150EN,24.0
1688159,excourse93,21.0
1688159,GPXX0ADEN,21.0
1688159,GPXX0ZG0EN,21.0
1688159,OS0101EN,21.0
1688159,excourse92,21.0
1688159,GPXX0UMSEN,21.0
1688159,GPXX0RL8EN,21.0
1688159,GPXX0G81EN,21.0
1688159,ML0201EN,21.0
1688159,excourse88,21.0
1688159,excourse89,21.0
1688159,excourse90,21.0
1688159,excourse44,18.0
1688159,excourse43,18.0
1688159,CO0401EN,18.0
1688159,GPXX0HAAEN,15.0
1688159,GPXX04V3EN,15.0
1688159,SW0201EN,15.0
1688159,CC0210EN,15.0
1688652,BD0211EN,27.0
1688652,DB0151EN,27.0
1688652,BD0143EN,27.0
1688652,excourse70,27.0
1688652,excourse71,27.0
1688652,excourse72,27.0
1688652,excourse73,27.0
1688652,excourse42,27.0
1688652,BD0121EN,27.0
1688652,TMP0105EN,27.0
1688652,BD0212EN,27.0
1688652,excourse31,27.0
1688652,excourse10,27.0
1688652,BD0101EN,27.0
1688652,RP0105EN,27.0
1688652,GPXX097UEN,27.0
1688652,GPXX0M6UEN,27.0
1688652,SC0103EN,27.0
1688652,excourse03,27.0
1688652,excourse05,27.0
1691061,ML0122EN,21.0
1691061,ML0101EN,21.0
1691061,excourse22,21.0
1691061,excourse21,21.0
1691061,GPXX0IBEN,15.0
1691061,DX0108EN,15.0
1691061,GPXX0YMEEN,15.0
1691061,excourse49,15.0
1691061,TMP107,15.0
1691061,excourse62,15.0
1691061,GPXX0D14EN,15.0
1691061,PA0103EN,12.0
1691061,GPXX0ZMZEN,12.0
1691061,PA0107EN,12.0
1691061,GPXX01DCEN,12.0
1691061,GPXX0KHHEN,12.0
1691061,TA0106EN,12.0
1691061,BD0151EN,12.0
1691061,GPXX04P5EN,12.0
1691061,excourse23,12.0
1691129,GPXX0IBEN,27.0
1691129,ML0122EN,27.0
1691129,excourse22,27.0
1691129,excourse21,27.0
1691129,ML0101EN,27.0
1691129,GPXX0Q8AEN,24.0
1691129,DX0108EN,24.0
1691129,excourse20,24.0
1691129,excourse62,24.0
1691129,GPXX0PG8EN,24.0
1691129,excourse65,24.0
1691129,excourse36,24.0
1691129,GPXX0KY1EN,24.0
1691129,excourse38,24.0
1691129,RP0105EN,24.0
1691129,TMP107,24.0
1691129,excourse23,24.0
1691129,excourse72,21.0
1691129,SC0103EN,21.0
1691129,TMP0105EN,21.0
1691612,excourse21,21.0
1691612,ML0122EN,21.0
1691612,excourse22,21.0
1691612,ML0101EN,21.0
1691612,GPXX0YMEEN,18.0
1691612,excourse36,18.0
1691612,GPXX0Q8AEN,18.0
1691612,excourse23,18.0
1691612,excourse38,18.0
1691612,excourse20,18.0
1691612,excourse49,18.0
1691612,GPXX0D14EN,18.0
1691612,DX0108EN,15.0
1691612,excourse62,15.0
1691612,GPXX0IBEN,15.0
1691612,TMP107,15.0
1691612,excourse40,12.0
1691612,excourse54,12.0
1691612,excourse12,12.0
1691612,excourse35,12.0
1696376,GPXX0KY1EN,12.0
1696376,excourse04,12.0
1696376,TMP107,12.0
1696376,excourse22,12.0
1696376,excourse21,12.0
1696376,ML0101EN,12.0
1696376,GPXX0PG8EN,12.0
1696376,excourse62,12.0
1696376,excourse65,12.0
1696376,excourse06,12.0
1696376,DX0108EN,12.0
1696376,GPXX0IBEN,12.0
1696376,ML0122EN,12.0
1696376,DS0103EN,9.0
1696376,excourse66,9.0
1696376,DS0201EN,9.0
1696376,GPXX0ZMZEN,9.0
1696376,GPXX04P5EN,9.0
1696376,GPXX0KHHEN,9.0
1696376,TMP0106,9.0
1697610,GPXX0TY1EN,21.0
1697610,excourse73,18.0
1697610,excourse23,18.0
1697610,GPXX0Q8AEN,18.0
1697610,BD0212EN,18.0
1697610,SC0103EN,18.0
1697610,TMP0105EN,18.0
1697610,excourse72,18.0
1697610,excourse38,18.0
1697610,excourse36,18.0
1697610,RP0105EN,18.0
1697610,excourse20,18.0
1697610,BD0211EN,18.0
1697610,GPXX0PG8EN,15.0
1697610,WA0103EN,15.0
1697610,ML0101EN,15.0
1697610,excourse62,15.0
1697610,DX0108EN,15.0
1697610,TMP107,15.0
1697610,GPXX0KY1EN,15.0
1697791,CC0103EN,2.0
1697791,excourse30,2.0
1697791,SECM03EN,2.0
1697791,SW0201EN,2.0
1697791,GPXX0TY1EN,2.0
1697791,GPXX0T3CEN,2.0
1697791,excourse44,2.0
1697791,excourse43,2.0
1697791,SW0101EN,2.0
1697791,WA0101EN,2.0
1697791,CO0401EN,2.0
1697791,GPXX04V3EN,2.0
1697791,excourse31,2.0
1697791,excourse29,2.0
1697791,CO0301EN,2.0
1697791,excourse28,2.0
1697791,excourse27,2.0
1697791,excourse26,2.0
1697791,excourse25,2.0
1697791,excourse24,2.0
1699356,ML0122EN,30.0
1699356,excourse22,30.0
1699356,excourse21,30.0
1699356,ML0101EN,30.0
1699356,GPXX0IBEN,24.0
1699356,TA0106EN,24.0
1699356,TMP107,24.0
1699356,DX0108EN,24.0
1699356,excourse62,24.0
1699356,BD0151EN,21.0
1699356,PA0103EN,21.0
1699356,ML0122ENv1,21.0
1699356,DS0201EN,21.0
1699356,GPXX0ZMZEN,21.0
1699356,PA0107EN,21.0
1699356,GPXX0KHHEN,21.0
1699356,GPXX01DCEN,21.0
1699356,GPXX04P5EN,21.0
1699356,PA0101EN,21.0
1699356,excourse06,18.0
1699606,GPXX0D14EN,12.0
1699606,GPXX04V3EN,12.0
1699606,excourse21,9.0
1699606,SW0201EN,9.0
1699606,DV0101EN,9.0
1699606,GPXX0Q8AEN,9.0
1699606,GPXX0YMEEN,9.0
1699606,excourse20,9.0
1699606,excourse22,9.0
1699606,excourse23,9.0
1699606,excourse36,9.0
1699606,excourse38,9.0
1699606,excourse49,9.0
1699606,SW0101EN,9.0
1699606,ML0101EN,9.0
1699606,ML0122EN,9.0
1699606,excourse40,6.0
1699606,excourse44,6.0
1699606,excourse18,6.0
1699606,excourse19,6.0
1713082,TA0106EN,2.0
1713082,GPXX0WTIEN,2.0
1713082,SW0101EN,2.0
1713082,GPXX0BUBEN,2.0
1713082,GPXX0HC7EN,2.0
1713082,SW0201EN,2.0
1713082,TA0105,2.0
1713082,GPXX0IBEN,2.0
1713082,excourse35,2.0
1713082,ML0120EN,2.0
1713082,excourse21,2.0
1713082,PA0107EN,2.0
1713082,CB0201EN,2.0
1713082,excourse46,2.0
1713082,excourse47,2.0
1713082,excourse49,2.0
1713082,excourse50,2.0
1713082,excourse51,2.0
1713082,excourse22,2.0
1713082,TMP0101EN,2.0
1714575,excourse72,84.0
1714575,excourse73,84.0
1714575,TMP0105EN,84.0
1714575,excourse31,69.0
1714575,excourse10,69.0
1714575,excourse03,69.0
1714575,excourse42,69.0
1714575,excourse05,69.0
1714575,excourse70,69.0
1714575,BD0143EN,69.0
1714575,DB0151EN,69.0
1714575,excourse71,69.0
1714575,GPXX097UEN,69.0
1714575,GPXX0M6UEN,69.0
1714575,BD0145EN,69.0
1714575,TA0106EN,54.0
1714575,excourse04,48.0
1714575,excourse02,48.0
1714575,GPXX0TY1EN,48.0
1714575,DJ0101EN,48.0
1715864,excourse22,24.0
1715864,ML0122EN,24.0
1715864,ML0101EN,24.0
1715864,GPXX04V3EN,24.0
1715864,excourse21,24.0
1715864,GPXX0TY1EN,24.0
1715864,excourse62,21.0
1715864,TMP107,21.0
1715864,excourse31,21.0
1715864,DX0108EN,21.0
1715864,GPXX0IBEN,21.0
1715864,GPXX0T3CEN,18.0
1715864,TA0106EN,18.0
1715864,SW0101EN,18.0
1715864,GPXX0PG8EN,18.0
1715864,excourse65,18.0
1715864,GPXX0LLEEN,18.0
1715864,WA0103EN,18.0
1715864,CC0271EN,18.0
1715864,WA0101EN,18.0
1717303,SC0103EN,30.0
1717303,excourse73,30.0
1717303,BD0212EN,30.0
1717303,TMP0105EN,30.0
1717303,excourse72,30.0
1717303,BD0211EN,30.0
1717303,RP0105EN,30.0
1717303,excourse10,24.0
1717303,GPXX097UEN,24.0
1717303,BD0145EN,24.0
1717303,excourse05,24.0
1717303,excourse31,24.0
1717303,DB0151EN,24.0
1717303,BD0121EN,24.0
1717303,excourse42,24.0
1717303,BD0143EN,24.0
1717303,excourse03,24.0
1717303,excourse71,24.0
1717303,excourse70,24.0
1717303,GPXX0M6UEN,24.0
1717953,RP0105EN,45.0
1717953,excourse22,39.0
1717953,ML0122EN,39.0
1717953,excourse21,39.0
1717953,ML0101EN,39.0
1717953,GPXX0IBEN,39.0
1717953,TA0106EN,33.0
1717953,excourse72,33.0
1717953,excourse73,33.0
1717953,SC0103EN,33.0
1717953,BD0211EN,33.0
1717953,BD0212EN,33.0
1717953,TMP0105EN,33.0
1717953,GPXX0TY1EN,30.0
1717953,excourse06,30.0
1717953,GPXX0D14EN,30.0
1717953,excourse04,30.0
1717953,excourse62,27.0
1717953,GPXX0KHHEN,27.0
1717953,ML0122ENv1,27.0
1718448,excourse40,2.0
1718448,excourse56,2.0
1718448,GPXX04XJEN,2.0
1718448,GPXX0UN5EN,2.0
1718448,GPXX0ZMZEN,2.0
1718448,GPXX0742EN,2.0
1718448,ML0120EN,2.0
1718448,BD0221EN,2.0
1718448,PA0107EN,2.0
1718448,excourse46,2.0
1718448,excourse47,2.0
1718448,ML0101ENv3,2.0
1718448,excourse49,2.0
1718448,excourse50,2.0
1718448,excourse51,2.0
1718448,excourse52,2.0
1718448,excourse53,2.0
1718448,GPXX0IBEN,2.0
1718448,excourse35,2.0
1718448,GPXX0WTIEN,2.0
1719220,ML0122EN,21.0
1719220,DX0108EN,21.0
1719220,excourse21,21.0
1719220,excourse22,21.0
1719220,excourse62,21.0
1719220,ML0101EN,21.0
1719220,TMP107,21.0
1719220,GPXX0KY1EN,18.0
1719220,GPXX0IBEN,18.0
1719220,GPXX0PG8EN,18.0
1719220,excourse65,18.0
1719220,GPXX0Q8AEN,15.0
1719220,excourse04,15.0
1719220,excourse38,15.0
1719220,excourse36,15.0
1719220,TA0106EN,15.0
1719220,excourse06,15.0
1719220,excourse23,15.0
1719220,excourse20,15.0
1719220,DS0201EN,12.0
1720300,excourse31,21.0
1720300,excourse12,18.0
1720300,excourse22,18.0
1720300,excourse72,18.0
1720300,excourse73,18.0
1720300,BD0211EN,18.0
1720300,BD0212EN,18.0
1720300,ML0101EN,18.0
1720300,GPXX0TY1EN,18.0
1720300,TMP0105EN,18.0
1720300,excourse21,18.0
1720300,SC0103EN,18.0
1720300,RP0105EN,18.0
1720300,ML0122EN,18.0
1720300,BD0121EN,15.0
1720300,GPXX0LLEEN,15.0
1720300,CC0271EN,15.0
1720300,excourse42,15.0
1720300,GPXX04V3EN,15.0
1720300,excourse49,15.0
1730573,excourse20,21.0
1730573,excourse65,21.0
1730573,excourse38,21.0
1730573,GPXX0Q8AEN,21.0
1730573,excourse23,21.0
1730573,GPXX0IBEN,21.0
1730573,GPXX0PG8EN,21.0
1730573,excourse36,21.0
1730573,GPXX0KY1EN,21.0
1730573,ML0101EN,18.0
1730573,TMP107,18.0
1730573,excourse21,18.0
1730573,excourse22,18.0
1730573,DX0108EN,18.0
1730573,excourse62,18.0
1730573,ML0122EN,18.0
1730573,excourse83,15.0
1730573,DA0151EN,15.0
1730573,RP0105EN,15.0
1730573,excourse37,15.0
1730632,GPXX04V3EN,12.0
1730632,excourse43,12.0
1730632,excourse44,12.0
1730632,SW0201EN,12.0
1730632,CO0201EN,12.0
1730632,SW0101EN,12.0
1730632,CO0401EN,12.0
1730632,SECM03EN,9.0
1730632,excourse24,9.0
1730632,CC0210EN,9.0
1730632,excourse25,9.0
1730632,excourse26,9.0
1730632,excourse27,9.0
1730632,excourse28,9.0
1730632,QC0101EN,9.0
1730632,excourse30,9.0
1730632,CC0120EN,9.0
1730632,excourse29,9.0
1730632,BC0201EN,9.0
1730632,excourse31,9.0
1730913,excourse31,24.0
1730913,GPXX0TY1EN,21.0
1730913,excourse43,18.0
1730913,excourse44,18.0
1730913,CO0401EN,18.0
1730913,CC0271EN,18.0
1730913,GPXX0T3CEN,18.0
1730913,GPXX0LLEEN,18.0
1730913,WA0101EN,15.0
1730913,CC0150EN,15.0
1730913,HCC104EN,15.0
1730913,CC0210EN,15.0
1730913,BD0212EN,15.0
1730913,excourse72,15.0
1730913,excourse73,15.0
1730913,SC0103EN,15.0
1730913,SW0201EN,15.0
1730913,CO0201EN,15.0
1730913,GPXX04V3EN,15.0
1730913,WA0103EN,15.0
1735651,DS0201EN,12.0
1735651,GPXX0PG8EN,9.0
1735651,DS0107,9.0
1735651,excourse63,9.0
1735651,excourse62,9.0
1735651,ML0122ENv1,9.0
1735651,BD0151EN,9.0
1735651,TA0106EN,9.0
1735651,TMP107,9.0
1735651,GPXX01DCEN,9.0
1735651,GPXX0ZMZEN,9.0
1735651,PA0101EN,9.0
1735651,BC0202EN,9.0
1735651,excourse22,9.0
1735651,excourse65,9.0
1735651,excourse21,9.0
1735651,DS0110EN,9.0
1735651,DX0107EN,9.0
1735651,GPXX0KHHEN,9.0
1735651,GPXX04P5EN,9.0
1736248,excourse22,33.0
1736248,ML0122EN,33.0
1736248,excourse21,33.0
1736248,ML0101EN,33.0
1736248,excourse62,27.0
1736248,DX0108EN,27.0
1736248,TA0106EN,27.0
1736248,GPXX0IBEN,27.0
